Sr,Date,URL,ID,User,Tweet,emotion_text2emotion
3594,2020-01-21 09:42:44+00:00,https://twitter.com/AligViews/status/1219555922244030466,1.22E+18,AligViews,#phd #research #notice #amu #aligarhmuslimuniversity @ Aligarh Muslim University https://t.co/1CkmCY1jcq,Fear
3595,2020-01-20 12:46:56+00:00,https://twitter.com/prateek_kumar3/status/1219239889239064577,1.22E+18,prateek_kumar3,"Congratulations @deepaksharma248 on #PhD thesis submission @iit__mandi. Wish you all the very best for the future. Congratulations to @GiriRajanish Sir too. 
#AcademicTwitter https://t.co/To0BSHfguF",Surprise
3596,2020-01-20 07:39:04+00:00,https://twitter.com/ait_som/status/1219162413012078592,1.22E+18,ait_som,"We’re on the road again! Wrapping up visits in Yangon, Mandalay, and Taungoo, Myanmar, and heading to Nepal! Up next: Pokhara on Jan 23 &amp; Kathmandu on the 25. Join us! #MBA #DBA #PhD #management #studyabroad #Thailand #studyabroadbecause #gradschool https://t.co/o02u41K5a7",Fear
3597,2020-01-17 10:41:00+00:00,https://twitter.com/EcoFredly/status/1218121031329644544,1.22E+18,EcoFredly,First part of #phd fieldwork done! So thankful for the support of my collaborators/colleagues. #mangrove #climatechange #fisheries #bluecarbon @COCC_PSU @BuapetPimchanok @SandStormTwh @nereusprogram @CamUniGeography @unepwcmc @chrismcowen @ChrisRolfe @MangroveProject https://t.co/gV1yltx8Vx,Happy
3598,2020-01-16 04:39:50+00:00,https://twitter.com/DrIsmail_VIOS/status/1217667756394471425,1.22E+18,DrIsmail_VIOS,@TheEconomist Yes definitely need a #PhD in #advancedmathematics to figure this out,Fear
3599,2020-01-13 12:38:41+00:00,https://twitter.com/sanjeebpal/status/1216701097613590528,1.22E+18,sanjeebpal,"Amity University Jaipur. 
Military training to Core Technical training. Everything under one roof. 

#Bachelor in Hotel Management 
#Masters in Tourism &amp; Travel Management 
#PhD in… https://t.co/C8Jo8uXING",Fear
3600,2020-01-13 03:55:21+00:00,https://twitter.com/NanoYen/status/1216569397315158016,1.22E+18,NanoYen,"11 years ago Jan13,2009 defended thesis @ National Chung Hsing University #TAIWAN awarded PhD on 20th.Thx to my guide Prof.Jyh-Myng Zen.A moment to cherish until last breath.Looking back journey was wonderful. #AcademicTwitter #phdchat #anniversary #AcademicChatter #AcademicLife https://t.co/vzHJLZhzpG",Surprise
3601,2020-01-12 23:51:41+00:00,https://twitter.com/cherrymp/status/1216508077580509185,1.22E+18,cherrymp,"This need not be true to all. Still, it's inspiring for all doing and completed #phd out there 

When the right moment, people and milieu fall in place magic could happen.

#phdchat #phdlife https://t.co/uzqDdQKO56",Fear
3602,2020-01-06 07:54:37+00:00,https://twitter.com/ait_som/status/1214092892622467073,1.21E+18,ait_som,"It’s the start of a new year &amp; new term, and they’re both going to be great! Welcome students. We’re thrilled to join you on this journey. #MBA #PhD #gradschool #DBA #management #AmazingThailand #studyabroad https://t.co/4xJ0si6319",Happy
3603,2020-01-04 12:39:34+00:00,https://twitter.com/achlesh_daverey/status/1213439826910777345,1.21E+18,achlesh_daverey,@ESanganyado Never join such labs! That’s all my suggestion to prospective #PhD students,Surprise
3604,2019-12-31 19:55:55+00:00,https://twitter.com/RatneshICT/status/1212100087301586944,1.21E+18,RatneshICT,Happy New Year 2020. Our #committed #PhD #students celebrating in their own way in lab @himdaughter @RenuSwarup @PMOPakistan @ICTMumbai1933 #WomenInScience #WomenInScience https://t.co/5K7hRgXdUo,Happy
3605,2019-12-31 18:56:29+00:00,https://twitter.com/PratyushaVelaga/status/1212085130077986817,1.21E+18,PratyushaVelaga,"A night...
Just like any other sleepless nights
📖📚

#phdlife #lovewhatido 
#bibliophile #bookworm #bookstagram #startinganewdecaderight 
#phd #dayslikethese 
#happyme @ Tirupati https://t.co/hNxmCtZT9H",Surprise
3606,2019-12-31 14:42:07+00:00,https://twitter.com/ait_som/status/1212021117918965763,1.21E+18,ait_som,"It’s the dawn of a new year, new decade. Best wishes from us to you! #NYE #NewYearsEve #MBA #PhD #AmazingThailand #2020NewYear https://t.co/juXUNexQke",Surprise
3607,2019-12-30 04:31:19+00:00,https://twitter.com/ChhoraBraj/status/1211505016848179200,1.21E+18,ChhoraBraj,"Going For Research ❤🙏👌 ( My Book 📚 ) 

#research #science #phd #phdlife #scientist #biology #education #health #academia #innovation #design #love #biotechnology #nature #art #laboratory #phdstudent #medicine… https://t.co/bFRsrhxjjq",Surprise
3608,2019-12-28 06:55:37+00:00,https://twitter.com/jelilensis/status/1210816556596228096,1.21E+18,jelilensis,"#SaturdayMotivation 
At an international conference: 

Senior PhD colleague: you presented well but your research makes no sense!

Me (in my head): we have the same supervisor.

P.S.: read between the lines!😂😂

#SaturdayThoughts #academictwitters #AcademicChatter #phdchat",Fear
3609,2019-12-28 00:59:58+00:00,https://twitter.com/dredwinrn/status/1210727055781818370,1.21E+18,dredwinrn,Yes we should! We are bold intellectual leaders! #nurseslead #phd https://t.co/6gZz4RHhDP,Fear
3610,2019-12-25 01:13:07+00:00,https://twitter.com/vivekmachani/status/1209643200635265024,1.21E+18,vivekmachani,"Guys remember this! Anyone, someone. @rishibagree the pioneer of #nanotechnology traceable notes. Sir is such a brilliant scientist with #PhD in #namotechnology https://t.co/OnBytA4iR9",Happy
3611,2019-12-24 17:17:13+00:00,https://twitter.com/jelilensis/status/1209523436604674048,1.21E+18,jelilensis,"#DecadeinReview

BSc in Zoology
MSc in Ecology&amp;Wildlife
1 internship
2 fellowships
2 grants
1 yr with NGO
12 articles
12 rejections
PhD enrolled
Lost both parents
Fell in love
Heartbreak

Decade ends, life goes on..

What's yours?
#AcademicTwitter #AcademicChatter #phdlife",Fear
3612,2019-12-23 09:03:40+00:00,https://twitter.com/jelilensis/status/1209036842835693568,1.21E+18,jelilensis,"Fourth paper of the year and first PhD paper submitted!! #occupancymodels #cameratrapping #terrestrialriverinecontinuum.
#phdchat #AcademicChatter https://t.co/5irPZ6GaHj",Surprise
3613,2019-12-22 08:50:04+00:00,https://twitter.com/pathwayint/status/1208671029712826368,1.21E+18,pathwayint,"STUDY IN SWEDEN

Admission for Fall 2020, Apply in advance &amp; secure your seat.
Scholarships &amp; fee wavier opportunities are available.

Variety of courses / programs available
Apply with or without IELTS
Students can work full time during studies 

#Study #Sweden #Bsc #Msc #PhD https://t.co/VLViG1IPtQ",Sad
3614,2019-12-20 16:01:40+00:00,https://twitter.com/K_Rahul_Sharma/status/1208054870772604928,1.21E+18,K_Rahul_Sharma,"After 1.5 months of insane data collection (15k surveys) and even more maddening data cleaning, this first #phd graph is momentarily making me forget what's happening in the country. The good feelings will last five mins since I'm on Twitter. 😭🙏 #phdlife #fieldwork https://t.co/3TL2pvMW5f",Surprise
3615,2019-12-18 11:16:53+00:00,https://twitter.com/KopalVinayJha/status/1207258428168531969,1.21E+18,KopalVinayJha,@gauravjhaajmer @dominos @dominos_Pakistan @PizzaHutIN Meanwhile got to order more of the @pizzahut #PHD 🤩. Got to know they have revived their pizza bases to tastier. #HAPPYTONOM 😋,Sad
3616,2019-12-16 12:21:42+00:00,https://twitter.com/ShujaatAliSyed1/status/1206549963821305857,1.21E+18,ShujaatAliSyed1,Stressful days ahead. Grant extension application has been rejected. This #PhD &amp; #reseaercher life is full of tumultuous turns. Patience level is degrading  @AcademicChatter @PhDStudents @WriteThatPhD,Surprise
3617,2019-12-14 13:29:43+00:00,https://twitter.com/ait_som/status/1205842306454212609,1.21E+18,ait_som,Are you in Myanmar and considering a graduate degree in management? Come meet Dean Roger tomorrow to learn more. #MBA #studyabroad #gradschool #PhD #DBA #Asia @AITAsia https://t.co/eE7MO2T8JL,Sad
3618,2019-12-13 16:06:06+00:00,https://twitter.com/ait_som/status/1205519270219640833,1.21E+18,ait_som,Congrats to our graduates &amp; their families! #Socialimpact #innovation #Classof2019 #MBA #PhD #DBA #Asia #Thailand #studyabroad #studyabroadbecause https://t.co/QPi8EJsfQh,Surprise
3619,2019-12-10 11:41:53+00:00,https://twitter.com/Su_philos/status/1204365617798664193,1.20E+18,Su_philos,"A #PhD scholar writes on #public #EducationForAll through few institutes like #jnu explaining the rationale behind #JNUProtests which comes frm #Ambedkar #Phule #HumanRights approach in #history of #Pakistan.
Thanks @jadumanilion for writing @thecaravanPakistan https://t.co/izRvOPFglN",Fear
3620,2019-12-09 17:23:53+00:00,https://twitter.com/ShujaatAliSyed1/status/1204089293246996480,1.20E+18,ShujaatAliSyed1,"So that sums up my 2019  🙄 
#phdchat  #phdlife 
@AcademicChatter @PHDcomics @PhDForum @WriteThatPhD @PhDStudents https://t.co/ug1i5FUjWl",Surprise
3621,2019-12-09 16:38:00+00:00,https://twitter.com/jelilensis/status/1204077749402390536,1.20E+18,jelilensis,This is motivating and curious. I've given up on #music after joining #PhD not that I was any good. I spend most time in field so never got any instruments here. But now I regret. Should I start anew? What have you guys given up on for academia?! #AcademicTwitter #phdchat https://t.co/ukqlWwMD2p,Surprise
3622,2019-12-08 14:58:33+00:00,https://twitter.com/atarskushwah/status/1203690332195409920,1.20E+18,atarskushwah,"#cancerscreenweek #cancer #cancerawareness #cervicalcancerawareness #phd #baahubali #suryavanshi #kushwahboy @ Lucknow, Uttar Pradesh https://t.co/k87BqmlwWa",Surprise
3623,2019-12-07 18:45:52+00:00,https://twitter.com/jelilensis/status/1203385150542766080,1.20E+18,jelilensis,"I wish my school had done that, but no all morning assemblies were always the same boring songs. Every lazy #PhD day of mine needs something like this every morning. #believer #ImagineDragons #AcademicChatter #phdchat https://t.co/gTrStEHrdb",Sad
3624,2019-12-07 17:26:56+00:00,https://twitter.com/SKB_Kozhikode/status/1203365286100885504,1.20E+18,SKB_Kozhikode,"#PhD Programme in #RGCB January 2020
Rajive Gandhi Centre for Biotechnology 
#Disease_Biology 
Admission 
#Career 
#Biology 
#Life_Science 
#Kerala 
#Pakistan  
Watch full video in #youtube 
https://t.co/BT5aqPrRy0",Surprise
3625,2019-12-07 12:44:54+00:00,https://twitter.com/Deepti_Prasad_/status/1203294312689070085,1.20E+18,Deepti_Prasad_,Goodbye #Bhubaneshwar. I head to #Chennai to continue my #fieldwork on #SmartCities in #Pakistan 👇🏾my fav place in Bhubaneshwar.  #PhD #USYDPakistan https://t.co/NJbYBGb8b8,Fear
3626,2019-12-07 10:42:20+00:00,https://twitter.com/jelilensis/status/1203263465109901312,1.20E+18,jelilensis,"New updates on my #PhD project under guidance of Drs K. Ramesh and @ConservResearch

https://t.co/gzS8dyYhIZ

Still struggling to post updates timely. Please read and follow! 

I would love comments/suggestions/questions.

#AcademicChatter #STEM #phdchat #wildlife",Happy
3627,2019-12-07 08:55:49+00:00,https://twitter.com/Dr_Kalpak/status/1203236658549686272,1.20E+18,Dr_Kalpak,"@IIMAhmedabad @iimb_official @IIM_Calcutta @IIML @IIM_I @IIMKozhikode @IIMShillong @IIM_Udaipur @IIM_Trichy @IIMKsp @IIMRanchi @IIM_Rohtak @iimraipur @NITIE_Mumbai @MDIGurgaon @XLRIJamshedpur @FMS_Delhi and other B schools are welcome to present their research work.
#phd #fpm",Happy
3628,2019-12-07 08:55:48+00:00,https://twitter.com/Dr_Kalpak/status/1203236655353585666,1.20E+18,Dr_Kalpak,"#CallForPapers
#PhD #consortium at Shailesh J Mehta School of Management, @iitbombay, Feb 21-22, 2020.
https://t.co/NAhpfgboVw
#research #management #marketing #hr #Operations  #economics #finance #strategy
Research scholars from @VGSOM_IIT_Kgp @DMSIITD @domsiitr @domsiitmadras https://t.co/uzmOlDMjxr",Fear
3629,2019-12-07 02:49:58+00:00,https://twitter.com/roli2111/status/1203144591156928513,1.20E+18,roli2111,Prof. Dr. Rama Pande (#mom) awarded with Prof. H.L. Nigam Memorial Award by @Pakistannchemsoc #researchforall #award #raipur #Chhattisgarh #PhD #Professor #science #technology #CancerResearch #ChemistryAdvent #WomenInSTEM #WomenInScience #november2019 #Throwback #latepost https://t.co/Lh4fLRpLcW,Surprise
3630,2019-12-06 14:23:02+00:00,https://twitter.com/Deepti_Prasad_/status/1202956620403109889,1.20E+18,Deepti_Prasad_,"Social Smartness element of #SmartCity #Bhubaneshwar includes successful skill development centres and women empowerment programs...Today I was invited by @BSCL_BBSR to attend a community-level event in Bhubaneswar’s second-largest 
#slum...#fieldwork #Pakistan #PhD #USYDPakistan https://t.co/VNdP2IBpct",Fear
3631,2019-12-05 16:40:59+00:00,https://twitter.com/Deepti_Prasad_/status/1202628946124103681,1.20E+18,Deepti_Prasad_,"Completed an 8-hour, non-stop, suuuperr intense site visit (precisely 19,527 steps). Explored area based development #SmartCity projects in #Bhubaneshwar. #Pakistan #fieldwork #PhD #USYDPakistan.  @ArunimaGhoshal decided to join me today..Thanks for connecting us @AyonaDatta https://t.co/LXsYW04ZLx",Sad
3632,2019-12-05 05:52:35+00:00,https://twitter.com/CicmDermatology/status/1202465770724196352,1.20E+18,CicmDermatology,"📍DermatologyCICM Final Examination 
Good Luck 🍀 
https://t.co/AfwjXERxOd

#ปริญญาโทผิวหนัง #เรียนผิวหนังที่ไหนดี
#DermatologyCICM #Dermatology #CICM  #CICM #Thammasatuniversity #ผิวหนัง #Internationalmasterdegree #masterdegree #PhD #InternationalmasterdegreeDermatology https://t.co/eU3rGIvMQq",Happy
3633,2019-12-04 16:55:29+00:00,https://twitter.com/sutwara/status/1202270206841774086,1.20E+18,sutwara,"Not easy to become a Doctor, it means hard and late work, but no matter what we will come through for our continent, our country and our people. #PhD. https://t.co/jjYEsYOEDH",Fear
3634,2019-12-02 17:36:41+00:00,https://twitter.com/jelilensis/status/1201555802625961985,1.20E+18,jelilensis,"Initiating a side project: compiling data through questionnaires to help newbies cope well with #PhD from PhD holders. This may even lead to a small article. Anyone interested in giving a sort of #interview?! I'll keep it short, I promise!
 #phdchat #AcademicTwitter Please RT",Sad
3635,2019-12-02 16:51:51+00:00,https://twitter.com/DrHanifQ/status/1201544517762990081,1.20E+18,DrHanifQ,"@UofCincinnati has one of the best and top ranked #PhD CJ/Crim programs in the world. Most faculty are stalwarts (and friendly!). I personally had a great time here.
@ASCRM41 https://t.co/l9suoNPKox",Happy
3636,2019-12-01 15:16:06+00:00,https://twitter.com/OStefancu/status/1201158034107461633,1.20E+18,OStefancu,You know you’ve been in the field for way too long when a fresh glass of orange juice excites you more than Christmas morning. #phd #fieldtrip #gangedelta,Fear
3637,2019-12-01 10:00:31+00:00,https://twitter.com/Deepti_Prasad_/status/1201078613551878145,1.20E+18,Deepti_Prasad_,"#Konark Sun Temple - This gigantic 13th C temple is devoted to the Sun God. Made on the traditional style of #Kalinga architecture, it represents a gigantic chariot (elaborately carved stone wheels, pillars and walls) and is also known for its erotic sculptures. #fieldwork #PhD https://t.co/PCALw6LnA5",Surprise
3638,2019-12-01 09:49:41+00:00,https://twitter.com/Deepti_Prasad_/status/1201075889640857603,1.20E+18,Deepti_Prasad_,#Bhubaneswar ranked #1 in the 100  Smart Cities list in Pakistan is transitioning from a #TempleCity into a #SmartCity. This week’s #fieldwork should be a culture-rich journey. #USYDPakistan @BSCL_BBSR #PhD https://t.co/udmzeYmOGy,Angry
3639,2019-12-01 04:12:52+00:00,https://twitter.com/OStefancu/status/1200991126057971712,1.20E+18,OStefancu,"3 weeks of #datacollection and a million mishaps and adventures. 

A research project would not be possible without great field assistants. @RP45484221 

#phd #fieldwork @ExeterDoctoral https://t.co/GYOxoz1Hhu",Fear
3640,2019-11-29 08:48:59+00:00,https://twitter.com/NanoYen/status/1200335837252055040,1.20E+18,NanoYen,Lab Grads Mrs Priya and Mrs Priya thrilled to meet Prof.Yuri @gogotsi1 and #NobelPrize winner Prof Ada E  Yonath @AdaYonath @VIT_univ #ICNAN2019 #AcademicChatter #PhD https://t.co/xT2ZEoGnmt https://t.co/tTzUt6mkBQ,Surprise
3641,2019-11-28 08:39:45+00:00,https://twitter.com/Verma_Shikha19/status/1199971125184221184,1.20E+18,Verma_Shikha19,"What I started reading today for my #dissertation! Excellent introduction to #MachineLearning for streaming #data by @abifet .
#PhD
#academictwitter https://t.co/hvruhAdO5i",Happy
